138,1,BV1PQ4y1D7vh,23,8713221,3012,我拒绝所有暧昧，只为给你足够的安全感,\/\/i0.hdslb.com\/bfs\/archive\/154c22587a36079d1cd4ee33cdcf88b955d3bbc7.jpg,5986,70028,-,http:\/\/www.bilibili.com\/video\/av719028817
138,2,BV1RS4y1d72h,204,7484453,2119,“红眼特效不是特效！”,\/\/i0.hdslb.com\/bfs\/archive\/809695ea0d1ba83cebbb2085230dddb0b0a06c84.jpg,1013,95759,审核大大你辛苦啦！,http:\/\/www.bilibili.com\/video\/av721654095
138,3,BV1oU4y1M7ky,199,6800990,6133,肛肠手术！？我的最爱！！！,\/\/i0.hdslb.com\/bfs\/archive\/3bbbddff042662ff69777e5d166c194f30660837.jpg,9235,87195,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈我已癫狂！求关注！！！,http:\/\/www.bilibili.com\/video\/av676731418
138,4,BV1Rf4y1T78H,221,5766631,2823,他为了打游戏，竟然在楼下建了个5G塔，从此村民每天投诉他！,\/\/i0.hdslb.com\/bfs\/archive\/d87121cae0227e456aa50d61d61c4f7ef25881c8.jpg,2842,23278,硬核狂人完整版1,http:\/\/www.bilibili.com\/video\/av379211512
138,5,BV17L411u7zG,12,5507335,671,哈哈哈哈笑不活了姐妹们,\/\/i0.hdslb.com\/bfs\/archive\/381af2e17d5ba731f181732bab34e8f20a4a8244.jpg,2777,50503,-,http:\/\/www.bilibili.com\/video\/av464043199
138,6,BV1Qr4y1r7DD,68,5378478,4308,可爱的羊巴鲁 King Vader来了！,\/\/i0.hdslb.com\/bfs\/archive\/c34f7873156a51867f455736d92b7d24fdb31e06.jpg,5836,60425,哔哩哔哩的小伙伴们大家好！我是 King Vader！ 我今天正式加入 B 站了！,http:\/\/www.bilibili.com\/video\/av764210344
138,7,BV1YP4y1576P,262,5318032,3784,南开：出去不要说是我这儿的,\/\/i0.hdslb.com\/bfs\/archive\/cbd9e5c9ef361f9331d144bb9d3b3a70e1616340.jpg,3588,83082,非常感谢大家的观看！本来只是想着把这个视频作为一个纪念，没想到获得了这么高的播放量。舞蹈是翻跳的，指路：BV1dN41197Sb（原版似乎是国外的？这个我就不清楚啦）抱歉没有及时说明。,http:\/\/www.bilibili.com\/video\/av891666417
138,8,BV1Gg411T7hn,185,4846472,5202,为什么会有小组作业这种东西！！！,\/\/i0.hdslb.com\/bfs\/archive\/e21f6e7a888b6e513f4849e182f2981716c73723.jpg,12688,93285,电影：《扫毒》 配音：阿九 做的太仓促了，配音也是一塌糊涂。 日更太难了 三连救救孩子吧,http:\/\/www.bilibili.com\/video\/av506665875
138,9,BV1Ff4y1M78N,126,4666604,799,男孩子出门要保护好自己啊！,\/\/i0.hdslb.com\/bfs\/archive\/3d65f912e37dddfe96c09bece2b0147f73fc465c.jpg,1386,28751,,http:\/\/www.bilibili.com\/video\/av379195164
138,10,BV1DL4y1q7CP,205,4501889,1930,“什么是玩雪大佬啊！！”,\/\/i0.hdslb.com\/bfs\/archive\/7300857d2114755cd31158c1e40ad27298b8ca8c.jpg,1383,45118,BGM：李克勤 - 护花使者,http:\/\/www.bilibili.com\/video\/av849055367
138,11,BV16q4y137h3,123,4382501,1543,新手卖家，热情似火,\/\/i0.hdslb.com\/bfs\/archive\/a7a5083c7626a8240401eacee293672a4310218a.jpg,1559,44642,卖家能有什么坏心思呢？——第二十一期 欢迎各位小伙伴们投稿好玩的素材～你们的三连是系列持续更新的动力！各位观众老爷赏点三连吧！！！,http:\/\/www.bilibili.com\/video\/av549145712
138,12,BV1HU4y1M7hb,28,4316348,1149,水母迷因,\/\/i0.hdslb.com\/bfs\/archive\/7ba7e63eeceeae9c49882dbc8ff325b6b91b7be0.jpg,3542,98625,https:\/\/youtube.com\/shorts\/CQdW6NgXwS0?feature=share,http:\/\/www.bilibili.com\/video\/av676649399
138,13,BV11h411x72N,23,4184633,1015,阿伟的复仇名单,\/\/i0.hdslb.com\/bfs\/archive\/9eea1ff86efd8bfd443c846327ceae10d70dd2ac.jpg,1412,60407,http:\/\/www.hanyupinyin.cn\/      焯，放错链接了https:\/\/www.youtube.com\/watch?v=Vkf-vN0hL1k&amp;feature=youtu.be 如果我早知道─阿緯也會參加冰桶挑戰ALS Ice Bucket Challenge(ft.鐵牛─杰哥)-time61011,http:\/\/www.bilibili.com\/video\/av209213428
138,14,BV17L411g7VW,181,4166210,1240,姜还是老的辣之炮轰蜜蜂群,\/\/i0.hdslb.com\/bfs\/archive\/3a1609c4c41578f7f3e34d71c2b7ed6de01ecbd9.jpg,522,4501,-,http:\/\/www.bilibili.com\/video\/av464234550
138,15,BV1wq4y1k731,152,4150113,4226,因为视频低俗转发到企鹅平台无法过审，直接白嫖两百块，气的黎明计划机构打电话给我骂爹骂娘的，哈哈笑死我了,\/\/i0.hdslb.com\/bfs\/archive\/76a9914fb96fb684f1677b13d454fbe017792f22.jpg,7859,30142,哈哈哈哈哈,http:\/\/www.bilibili.com\/video\/av591538721
138,16,BV1Z44y1e7oy,12,4092843,1269,笑死了，救命啊，为什么她的鼻孔可以这么灵活,\/\/i0.hdslb.com\/bfs\/archive\/a0920c6434f5bf1cb4257f042a94001a67f11a30.jpg,2886,76675,微博，转载,http:\/\/www.bilibili.com\/video\/av976678514
138,17,BV1eS4y1d7PA,53,3983783,3037,当我知道单片眼镜怎么带后,\/\/i0.hdslb.com\/bfs\/archive\/071f3ede185b63e32a0e69a071df30c8d3ec9e28.jpg,4089,50597,-,http:\/\/www.bilibili.com\/video\/av721584516
138,18,BV1uT4y1R7ca,598,3912255,9473,为君翻作「琵琶行」,\/\/i0.hdslb.com\/bfs\/archive\/da57b4c44376779dee0e12e581dcff715f06ca92.jpg,6781,121424,-,http:\/\/www.bilibili.com\/video\/av934187886
138,19,BV13q4y167fd,66,3889820,2756,男生为铺垫求婚用纸戒指，拿出真钻戒瞬间绷不住了：未来一直有你,\/\/i0.hdslb.com\/bfs\/archive\/609171403acbfe8e594c54722a22f4c35387b486.png,7532,40087,11月16日四川成都，男生想向女友求婚，开始是用戒指糖做铺垫，然后在外吃饭的时候用卫生纸、筷子袋弄成戒指的形状，甚至手边什么也没有，直接用手指卷成一个OK的手势，女友都能看懂并每次都将手伸过来,http:\/\/www.bilibili.com\/video\/av591708095
138,20,BV19L4y1v73q,213,3857527,690,不会真的有人以为，红眼是特效吧？,\/\/i0.hdslb.com\/bfs\/archive\/d005198effec55e3c7baefdda510e5eb43b8f08d.jpg,94,21098,-,http:\/\/www.bilibili.com\/video\/av849191497
138,21,BV1c44y1v7ND,395,3754558,10089,当你和广东人唱K,\/\/i0.hdslb.com\/bfs\/archive\/f8e801d1cd91d5ca50805365b5e69a3164509150.jpg,2892,28787,和广东人唱K要注意什么？,http:\/\/www.bilibili.com\/video\/av976679452
