friends_count,repostNum,followers_count,weiboID
302,0,182,3843898667777174
3698,10,20374,3843904812498561
1947,0,260,3844117727965350
129,0,34,3843975573789293
112,0,369,3843834070863129
110,0,113,3843981467708524
3,0,1,3844116297114657
126,1,66,3843609755821881
139,0,113,3843497696210635
1180,0,800,3843965382110743
47,0,22,3843939880976982
582,0,352,3843989696746350
69,0,25,3844047133280005
1242,0,417,3843975444355231
1115,0,331,3844129815992405
256,1,76,3844143082009478
458,0,53,3843980746020078
72,0,9,3843895257101376
153,0,124,3843978816574520
1946,0,1021,3843949531919584
109,16,215,3843062377937319
266,0,98,3843067205100084
388,0,231,3840334436315800
1622,13,2872,3840005070238684
4958,3,3450,3839938330203250
42,0,9,3842922447068694
223,2,442,3842861231554899
727,0,921,3843896868458134
178,0,215,3843892728489921
227,0,49,3843886617476122
409,0,41,3843863389494344
108,0,129,3843820132765131
246,0,206,3843807709772462
2000,0,1528,3843834490497201
135,0,216,3843829503588570
24,0,29,3843843734839942
223,7,2256,3843829092248969
139,0,132,3843841519584175
37,0,10,3843826290546203
74,0,318,3843837208242934
36,0,75,3843821135347485
352,0,122,3843819479083707
365,0,23,3843815981445195
80,0,16,3843836130203927
226,0,64,3843820263766426
185,0,26,3843869546747078
30,0,19,3843866363160431
322,0,368,3843809350078744
214,0,131,3843865562085773
92,0,37,3843835791003690
193,0,289,3843864005894349
70,0,25,3843835500732227
252,0,320,3843834716933630
208,0,383,3843875435134203
25,0,7,3843873686636899
67,0,65,3843872029513418
159,0,337,3843843319095407
44,0,8,3843234087954287
300,3,56,3843413441079357
74,0,5,3843189981274188
313,2,154,3840135307468861
393,0,247,3843620396575378
297,1,55,3843645088471821
116,0,20,3843811782920324
315,0,365,3843816806721619
1453,0,498,3843790647417770
63,0,191,3843791431309685
608,0,197,3843791444282553
309,0,471,3843792517866516
134,0,69,3843794355258061
1041,0,176,3843808494284488
419,0,413,3843809308096097
442,0,94,3843355710978590
63,0,73,3843287792510794
45,0,3,3843240547368263
163,0,213,3843765141694962
368,0,191,3843769608559614
884,0,475,3843748234728703
276,0,522,3843748100101940
782,0,3369,3843628130886969
62,0,11,3843767423834429
678,0,434,3843745999093112
341,0,71,3843766761172917
195,0,154,3843775028182483
142,0,18,3843254594378766
535,1,3301,3843456009418145
1145,1,2402,3843565908458284
177,0,73,3843455304509015
1149,0,1301,3843484249749366
570,0,563,3843780858228351
116,0,81,3843503228032377
163,0,164,3843512594158782
157,0,424,3843483313598324
492,0,85,3843502167464881
2000,1,827,3843447368878538
145,0,26,3843780656621284
9,0,30,3843511109218830
1436,0,465,3843474812365837
302,0,295,3843499554468278
54,0,683,3843509834942352
529,0,86,3843780283124048
347,0,256,3843441794713265
184,0,45,3843499357488259
79,0,78,3843497943868860
604,0,452,3843473037988866
139,0,146,3843438586261983
74,0,9,3843509503291417
150,0,49,3843497293757079
801,0,156,3843779482607689
168,0,73,3843470643000724
731,0,466,3843781395018328
99,0,253,3843518982477956
533,0,124,3843469598822273
59,0,130,3843777468492679
575,0,730,3843437353080665
1094,0,282,3843494768735294
582,0,230,3843506705904759
142,0,118,3843517644794818
217,0,292,3843784565689195
607,0,333,3843777439544988
667,0,949,3843437134835467
13,1,1,3843517090827071
589,0,56,3843493648706284
93,0,23,3843505732792725
7,0,1,3843467505756870
307,0,91,3843777183735322
77,0,433,3843504524812963
981,0,316,3843783504749205
76,0,128,3843436036205256
43,0,16,3843485281246732
235,1,39,3843516524767070
345,0,1737,3843463734800547
117,0,57,3843503891471500
302,0,72,3843435049570284
171,0,273,3843515505213464
21,0,11,3843775631832615
386,0,1370,3843434840439091
174,0,45,3843503698630001
1165,0,301,3843484496243976
450,0,53,3843782405728185
156,0,150,3843457627995753
31,0,66,3843515081791223
176,0,117,3843500732803987
41,2,2,3843451831847034
99,0,170,3843481116120377
856,1,674,3843478896820543
309,0,87,3843461327501924
571,0,1352,3843454687946767
1616,3,2038,3843448895632391
302,0,53,3843180703732757
31,1,25,3843224202275655
84,0,19,3843388262099711
80,0,16,3843414158649793
126,1,67,3843381459685114
78,0,18,3843157836254791
205,0,113,3843276278888514
154,2,99,3843146557661866
242,0,36,3843275091891468
56,0,31,3843138059320991
729,0,1237,3843265977530095
1154,0,6265,3843410726783341
787,0,341,3843260118705464
1994,3,1971,3843406042209935
42,1,729,3843101317231832
608,0,236,3843255576096567
296,0,317,3843097669049001
318,0,49,3843095253110181
76,0,53,3843250915674854
508,0,375,3843399872207170
1744,0,1004,3843073807136890
135,0,58,3843247820815069
42,0,2,3843232099920024
275,0,319,3843396555111547
183,1,338,3843067423595692
58,0,32,3843145282647111
294,1,287,3843236592359519
62,0,20,3843125028277904
161,0,101,3843099552153316
790,0,4185,3842864423828553
418,0,4511,3842767384385046
3341,1,63739,3842757606874149
1116,0,20827,3840348101176456
282,1,1264,3840230417393884
219,0,259,3840213028067557
226,0,290,3839994390680039
3266,1,2414,3839994068564911
1837,0,1616,3839933829829513
403,0,834,3843048524461040
203,0,54,3843039938500060
203,1,54,3843039359857691
43,0,1,3842897948947800
796,3,984,3842819414485754
297,0,721,3842817367712704
1519,1,1966,3841422883190044
421,0,188,3840600069667242
656,1,624,3840281193632915
656,0,624,3839867312251302
59,0,1,3842704373300184
32,0,39,3840250403453778
174,0,124,3840232166393098
48,0,210,3842691463064739
428,0,367,3842551256067347
226,0,104,3840229327101740
108,0,65,3840214382846985
148,0,47,3841664843631402
230,0,36,3839932902340864
100,0,66,3842509883360416
32,0,4,3840207202210194
57,0,20,3841630111309195
142,0,52,3839875650438366
1009,0,291,3839928519217197
167,0,75,3840383186754195
104,1,81,3842495089718297
122,0,5,3841483302120246
96,0,19,3839864459804971
2002,0,618,3840381366307672
162,0,101,3839922466903554
368,1,278,3841453970933582
29,0,26,3839859447709633
249,0,53,3840379764192075
532,0,81,3842765463280194
91,12,187,3842004637458130
242,0,200,3839913768705281
67,0,2073,3839851709713437
97,0,2,3840376995898757
349,0,58,3839970571471023
150,0,77,3842765064968956
293,0,39,3839913307196272
230,0,76,3839847393774100
55,0,19,3839970085397551
21,0,27,3842757455865055
40,0,2,3839911939235177
62,0,4,3839844352002597
214,0,44,3839844118125700
1095,0,431,3840740109236285
85,0,115,3840731262852681
137,0,52,3840224386111395
31,0,44,3840224360925888
91,0,84,3840376291216654
66,0,55,3839965072460596
43,0,5,3839911738356029
240,0,248,3842756461542621
112,0,89,3839825495220260
58,0,11,3842741258059767
424,0,201,3840311732625603
174,0,74,3839990029400006
139,0,29,3839988720752426
254,0,62,3840206547455013
1955,0,742,3841396576808693
348,0,116,3839988716347472
353,0,37,3840374235433317
154,0,63,3839964930141117
177,0,210,3840724153637390
25,0,41,3840305557750333
86,0,11,3840011118265692
251,0,298,3841987591138160
734,0,144,3839909426671821
304,1,496,3840572639118287
55,0,65,3840361782856861
117,0,239,3840355487076394
527,1,339,3840342845115371
915,0,259,3840328891627981
106,0,43,3840303356182513
83,0,10,3839988703953224
527,0,294,3840009192616423
140,0,41,3840221772834902
51,0,9,3840295601008832
138,0,259,3841787296603665
217,0,197,3840003577214790
101,0,99,3840367415445334
279,0,111,3839961566601467
48,0,5,3840326253053345
396,0,1410,3839988129095134
768,0,78,3841735078010077
1320,0,367,3840293973890225
2064,1,647,3840221680737306
18,0,27,3839987101131940
194,6,117,3841268633329448
451,0,1230,3840292446289580
10,0,20,3840280333807280
105,0,32,3842738069699280
59,0,67,3840276730930253
1598,0,336,3843054937041577
368,1,56,3839961180622732
37,0,31,3839958907401986
1144,0,378,3840555286602818
180,0,87,3840542234741692
37,0,44,3840539377979571
155,0,102,3840530083821316
121,0,542,3840321731456475
139,0,50,3840497514899668
77,0,16,3840001945270825
115,0,48,3840688120740511
168,0,13,3840321685072188
59,0,46,3840219407651861
876,2,1421,3841239537792618
118,0,79,3839999860198145
233,0,229,3839981623919381
166,0,75,3842736186282506
1287,0,1067,3839980839341180
158,0,9,3839997293769969
1270,0,5091,3839909301720896
34,0,51,3843050105410765
987,0,1117,3842729014618047
59,0,21,3842724338008959
115,0,48,3840688028636137
359,0,620,3842831980489253
112,0,18,3842827618568590
257,0,89,3842785348611384
2046,0,314,3840980531257474
20,0,102,3840686808080971
653,0,420,3840665903601703
82,0,20,3839899633619963
1160,0,204,3840631392895174
86,0,10,3843028098054708
113,0,8,3840274868308618
415,0,413,3842779689836380
653,0,298,3839949520620632
1385,0,401,3839906700942962
260,0,110,3839898874333343
113,0,8,3840274847136851
289,0,282,3840623637341150
230,0,105,3839949134963020
46,0,21,3843022317989621
731,0,1190,3839955992010886
216,0,138,3840603953773607
361,0,121,3839953492958241
438,0,96,3839892045597134
565,0,235,3843012965127036
67,0,93,3840274805556738
172,0,20,3839947271857615
128,0,200,3840594281698853
91,0,51,3842927317085164
358,0,70,3842771746432794
168,0,10,3840273488615487
596,0,3052,3839890443271063
715,0,590,3839946521577134
288,1,238,3842771574583019
755,0,487,3842909658794137
61,0,44,3839945926182398
234,0,140,3840594050823179
1997,0,2701,3839889000913284
537,0,113,3842887940640989
301,0,68,3839886870688656
90,0,35,3842879028452612
736,0,215,3840591294765882
355,0,65,3839943615327967
1017,0,194,3839883796274469
134,0,84,3842769150054418
167,0,225,3840264458593801
135,0,16,3839935935411067
14,0,18,3842871474275925
85,0,2,3840581237471497
51,0,19,3840258674004492
32,0,108,3842767304603066
24,0,16,3839935834919284
194,0,56,3842865576933608
9,0,13,3839879794591421
169,0,62,3840487373008246
232,0,95,3840256032211760
54,0,91,3839934974957423
57,0,52,3840577063980740
238,0,49,3840486944586001
238,0,31,3840321391872845
257,0,161,3840684874590707
1817,0,424,3839993086752537
229,0,290,3839974837697689
678,0,605,3841683332493386
173,0,529,3842718340477479
489,0,129,3839876636135796
143,0,17,3842844433579108
112,0,1301,3842767015168392
394,1,68,3840575314664582
1533,1,372,3840317889915117
552,0,231,3839950368198091
29,0,92,3840480536619876
52,0,106,3840215066379423
198,0,173,3840362596808172
624,2,706,3840315003722262
1886,1,423,3840960913565449
264,0,46,3839933842058170
244,0,77,3840255721277950
284,0,86,3842538408977915
82,0,68,3842298800899811
216,1,188,3842050774572559
982,0,81,3841979429856595
398,0,41,3842750472413166
47,0,1,3842709955213402
275,0,155,3840895768331226
105,0,58,3840879171223589
556,0,105,3840721016821791
73,0,16,3842796761087878
164,0,414,3840676422822291
487,0,158,3842729391694517
456,0,451,3840656885729942
73,0,16,3842797431982510
9,0,1,3841008133696696
456,0,451,3840656580000518
866,1,151,3840922310029181
900,0,318,3842797100854158
53,0,16,3842741315890209
249,0,56,3842734039540279
217,0,21,3842006713723190
144,1,51,3842159961086307
226,0,35,3841955773445755
311,0,169,3841946156230827
52,0,64,3841866795893997
62,0,13,3841754069838063
299,0,383,3842162313988117
138,0,20,3842682319548371
248,0,71,3842339745408899
726,1,134,3842111231283874
72,0,16,3842024594123726
138,0,54,3841971380974121
382,1,1274,3841874705846169
904,0,303,3841810952165719
279,0,848,3842541143415783
181,0,59,3841073321830571
2008,1,424,3841772989911492
44,0,6,3841062324261921
93,0,80,3842426639215315
28,0,26,3842452991706139
279,0,848,3842540745234742
897,0,1624,3841809438708742
129,0,37,3841050696914245
238,0,258,3842400197697097
92,0,47,3842536894440155
295,0,52,3841034805227566
207,0,199,3842328991187299
81,0,342,3842536211193011
465,2,268,3841680174237777
130,0,83,3842675452920659
61,0,257,3841798725974016
760,0,375,3842390664282160
30,0,3,3841674109659679
291,0,174,3842529386486213
711,0,1949,3841792782924240
30,0,3,3841673757091608
426,0,164,3842315292551588
232,0,124,3841398279524003
77,0,16,3842522927534127
328,4,154,3841790350397549
1147,0,411,3842667731960337
1579,0,632,3841395284918082
277,1,153,3842326516730536
329,0,86,3842520234654491
256,0,123,3841392964716311
277,0,153,3842325556349958
47,0,11,3842514044145906
183,0,431,3842550290928220
26,1,105,3842151588991496
143,0,47,3842661456687548
51,0,20,3842508251125490
161,0,80,3842549192398607
65,0,15,3841778555854834
503,0,156,3841341504637279
32,0,22,3842434238317364
216,0,70,3842118915410199
145,2,224,3841972693088441
34,0,6,3841779427803730
329,0,330,3841804221275107
428,0,275,3842302579817017
144,1,86,3841668690359636
740,0,181,3842059804656894
38,0,14,3841809212174798
1407,7,19336,3842175446345625
334,49,87361,3842044126856172
724,0,231,3842120324488379
162,0,61,3842168718449488
196,0,165,3842165564304621
37,0,57,3842165044124685
7,0,60,3842009179773597
326,1,405,3841970525053560
425,1,131,3841956033932113
164,0,258,3841923657818828
436,0,169,3841805022089828
221,0,71,3842187450338669
149,0,50,3841759174353883
547,3,322,3842179300388194
344,0,9552,3840682261384090
460,1,454,3842177727613532
379,0,98,3842073734663310
186,0,118,3842073617108663
100,0,16,3841757688953570
1182,0,3885,3842055203452004
831,0,663,3841982637806043
290,0,32,3835624811090432
266,1,46,3833308796768703
15,0,11,3841296940189189
622,0,160,3841579238702496
30,0,3,3841674415817938
271,8,187,3841652462943791
48,0,9,3841673765718142
1319,0,445,3841414993909956
162,0,239,3841403370854272
183,0,20,3841100257518488
28,0,1,3841441308729578
166,0,56,3841255920508322
114,0,21,3841106964342612
282,0,129,3841403718748681
294,0,130,3841597945162072
76,1,28,3841455389101347
81,0,41,3841279756928374
414,0,50,3841019558804226
504,0,142,3840835407965825
59,0,56,3840783507090225
665,3,655,3841067520710198
487,1,442,3841431543744475
67,1,65,3841408089828707
102,0,88,3841311998383949
572,0,92,3841302053034291
230,0,90,3841291324876698
743,0,766,3840689047904195
787,0,3547,3840686946369602
1455,5,950,3841072490868062
170,0,38,3840923295563884
510,0,66,3840921995124656
34,1,180,3840737605379406
694,0,619,3841081164964470
44,0,352,3840630096800165
71,0,22,3840590716647171
1666,79,4357,3817821572123228
306,0,95,3840356741561351
9,0,19,3839838345942823
160,0,19,3840351993753051
371,0,51,3840626284443211
79,0,47,3840615764804523
122,1,36,3840165099726479
259,0,198,3840524941521081
291,0,137,3840550891474543
490,0,239,3840627517640860
212,0,192,3840629207618134
71,0,7859,3828552326179192
213,0,31,3840553781687534
234,0,132,3840645976800656
68,0,5,3840147688743454
131,1,5,3839555046686912
225,0,102,3840950873140150
724,1,733,3840545560951638
1188,0,1799,3840877368107078
239,0,98,3840904252971994
57,0,689,3840933760376148
247,0,23,3840636765604207
259,0,242,3840659787807792
98,0,30,3840837169765919
331,0,4776,3840730420638713
54,0,17,3840307529762545
277,0,237,3840227120803048
428,0,107,3840214714252174
237,0,233,3840124230398275
755,0,363,3839997058829569
62,0,26,3840369647489034
374,0,1837,3840498970266035
165,0,39,3840538572547131
68,0,16,3840491332064041
74,0,37,3840319483603374
53,0,26,3840538233414909
322,0,118,3840377855724202
1956,0,435,3840303708954634
94,0,126,3840343701398934
60,0,35,3840627089469074
248,0,241,3840318711559671
55,0,11,3840610404832505
52,2,162,3840316472209715
103,0,331,3840359346105805
7,0,2679,3840603295008361
662,0,131,3840357186229655
65,0,6134,3840279599129330
1400,0,500,3840534269426393
121,0,59,3840565705737879
142,0,99,3840201472167933
105,0,225,3840531639860223
1052,0,3775,3840327838377053
686,0,640,3840557614929899
991,0,158,3840337723861330
189,0,60,3840522848653540
1103,0,133,3840354723478382
1103,0,133,3840354329830685
234,0,63,3840339855011062
88,0,24,3840330757704234
1219,0,33,3840488354845375
123,0,162,3840274554263997
174,0,31,3840362835670142
260,0,99,3840222334831004
57,1,28,3840183214611331
99,0,24,3840021126111425
53,0,42,3840358012370077
106,0,24,3839503561117332
1993,0,2636,3838664884371211
56,1,15,3837745396587688
367,0,446,3840221059974973
102,0,112,3840224674980551
180,0,1170,3840200797487446
832,0,335,3840229078757354
1492,0,1805,3840203435415475
108,0,65,3840214504337898
289,0,261,3839779151591701
62,1,4,3839634846877802
134,0,33,3839640329507779
112,0,229,3839647123711533
245,0,292,3839460444148627
112,0,26,3839569147611414
43,0,13,3839647228579659
2706,1,2309,3839463207784721
381,0,5034,3839575464239428
116,0,89,3839700245044596
203,0,81,3839463707073793
89,0,7,3839575623801233
172,0,40,3839754888253276
96,0,142,3839473932901269
108,0,10,3839597459096743
489,0,215,3839490978687385
933,0,215,3839797548384558
112,0,22,3839755739026959
467,0,125,3839518534800582
108,0,36,3839803345051832
107,0,15,3839762110872690
227,0,433,3839614576427129
207,0,2149,3839621828196142
535,1,89,3839560151195179
1747,0,880,3839811737355427
2748,0,2011,3840244296274070
1333,0,642,3839923864378713
18,0,125,3839998879386453
272,0,167,3839929899649715
260,0,86,3840011155736927
60,0,104,3839970899190571
76,0,44,3839951281668725
44,0,19,3839967707513757
971,37,1534,3839950249788801
1827,0,3146,3839928125316647
808,0,1632,3839974728768673
221,0,33,3839973339446283
127,0,14,3839972824283709
207,0,730,3839993066016222
326,0,166,3839926276035919
460,0,237,3839952754821262
368,0,374,3839970202600354
176,0,39,3839951626326356
734,0,43,3839946756948823
170,1,523,3839932739337140
289,0,532,3839905580484036
457,0,184,3839898450929954
255,0,238,3839895309169266
325,0,69,3839875662639884
106,0,30,3839853714339672
120,0,50,3839963802035968
209,0,51,3840032215431976
17,0,18,3839997695938366
29,0,4,3839825771548162
1481,9,83433,3839917967271992
236,0,26,3839917107233879
194,0,213,3839913562931593
199,0,269,3839908752333096
14,0,49,3839902363929900
173,0,58,3839877621840479
95,0,463,3839869694648153
77,0,364,3839861650075399
25,2,13,3839853349342986
99,0,95,3839846424395741
298,0,259,3839841639187210
403,0,96,3839851449675301
173,0,1019,3839869501304269
207,0,28,3839530383934674
36,0,106,3839754238260542
281,0,160,3839778636344637
423,0,324,3839812819813917
60,0,77,3839623019526047
129,0,49,3839809997186471
246,0,123,3839805500543618
44,0,36,3839491791705842
293,0,155,3839796214278398
654,0,219,3839547677055715
251,3,264,3839565758207091
463,0,153,3839538294101841
95,0,64,3839538034037460
137,0,36,3839777936060497
731,0,192,3839646180085116
143,0,84,3839643755895225
413,0,55,3839635593755426
328,0,2190,3839634927230429
480,1,20,3839619441424686
116,0,9,3839603469095010
57,1,55,3839611719686036
200,0,31,3839386871876556
18,0,2,3839277781994883
125,0,319,3839270260874999
921,0,131,3839268927736931
783,0,399,3839265437667164
222,0,67,3839256994606157
254,0,1303,3839463224162893
323,0,143,3839498666485060
74,0,18,3839238883929405
403,0,500,3839436708620129
296,0,84,3839424985442986
905,1,1709,3836627845843963
275,0,215,3839428390479206
443,0,184,3839261956905719
404,0,44,3839258911815804
106,0,14,3839429636673864
409,0,108,3839420489055025
84,0,25,3839237025871845
44,0,21,3838706299584262
120,0,123,3839205266358966
2999,0,704,3838425054778442
123,0,250,3839253748711103
152,0,385,3838405551459154
67,0,95,3839133418335323
729,0,223,3834927554043530
50,0,5,3838331437932687
158,0,339,3839385281292576
71,0,26,3839068510737292
71,0,26,3839068246457575
30,0,39,3838873396707628
156,0,37,3839199298226293
78,0,22,3838861585516222
72,0,78,3839156554192475
504,0,42034,3839133590049913
171,0,79,3839193325385252
234,0,39,3839102208362582
582,0,525,3839094486943576
357,0,1488,3839181015300476
89,0,23,3839048659440302
494,0,773,3839046088484338
778,0,288,3839179861260043
160,0,219,3838923409440997
161,0,2127,3839170248412543
92,0,59,3838922407032847
428,0,3381,3838882711569455
20,0,48,3838877054047773
166,0,151,3839164950298306
121,0,35,3839166498310218
1790,0,744,3839163676045946
260,0,135,3839162040129800
76,0,26,3839101625510146
1463,0,200,3839096285863782
606,0,727,3835547090617165
852,0,211,3821501575144553
296,15,69114,3838721093199520
2,0,566,3838380615886266
343,0,774,3837239496884111
154,0,25,3837716351450456
521,1,418,3837277052647773
138,0,42,3837047162947850
230,0,44,3837343897049234
66,0,24,3838263582163607
51,0,49,3837354345229934
75,0,6,3837051772467964
85,0,38,3838207378850371
1583,0,602,3837359923817265
19,0,6,3837052389097126
336,0,67,3838088532529007
161,0,173,3837079190606705
1793,3,53315,3837405712439115
125,0,331,3837798627020795
499,0,89,3837084479512252
754,0,4540,3837423244880827
198,0,19,3836993530377155
129,2,4,3838205898062431
706,0,121,3837085880502353
58,0,3,3837436721464605
57,0,15192,3837019102971448
15,0,2,3837094000233727
343,0,41,3837458238668615
52,0,37,3837211688727968
115,0,74,3837494691203443
295,1,132,3838536639818131
295,0,132,3838536970802301
132,0,143,3837032097273213
54,0,117,3838796376460594
323,0,116,3837046806316816
63,1,14,3837236041068850
120,0,99,3837604535305109
60,0,33,3838804718419948
660,0,904,3838766802259177
412,0,189,3838508046931412
1486,0,361,3838374291255488
83,0,106,3836898483227950
75,0,74,3836190782849827
26,0,510,3837272484902637
2001,0,668,3838706434161614
266,0,489,3838564956017128
676,2,1305,3838526711486112
212,1,76,3838509770678660
315,0,625,3838425407164317
591,0,221,3838684971032089
390,3,391,3838534370309004
434,1,955,3838497448486355
5000,160,11210,3838343295270421
158,0,303,3838159734992393
178,0,80,3838156341997761
328,0,199,3838343714445008
114,0,34,3838398739763753
307,0,139,3838437150449688
49,0,4,3838435150633974
143,0,3171,3838098297614721
290,0,10276,3838090676382187
563,8,3813,3837935646429714
518,0,568,3837997542227314
4,0,17,3838035642444994
1579,179,3958,3836518584353964
81,0,226,3837817996115388
656,0,196,3837768713362695
232,0,358,3837735406172988
42,0,5,3837711032838930
75,0,51,3837694209248289
707,0,1019,3837649599423766
74,0,48,3837645098173766
599,0,1267,3837637616190661
47,0,36,3837602916549840
586,0,1451,3837452747397258
14,0,15,3837426474296704
213,0,70,3837403242045852
125,0,88,3837391561640285
198,0,85,3837360049740070
178,1,460,3837313862239467
448,0,720,3837346879841795
1179,0,61,3837342618064875
133,0,549,3836760406110277
113,0,148,3836744124755242
118,0,119,3836734385676599
151,0,449,3836726319888853
261,0,17,3836723421065976
131,0,80,3836717788325208
114,0,281,3836712684346653
286,0,460,3837087889216815
171,0,48,3836997431371972
118,0,17,3836906166905401
64,0,22,3836701703349562
58,0,27,3836899288279124
799,0,5841,3836693532218781
58,0,27,3836897803536810
158,0,41,3836895135821468
77,0,247,3836677875513521
1513,0,1032,3836879076462271
375,0,506,3836976656378044
747,0,250,3837118575040342
465,0,370,3837115647865359
919,0,798,3837075293820771
310,22,382,3836690357769190
814,106,5089,3836883430073657
252,0,35,3836601107399268
40,0,10,3835458503432977
40,1,1691,3836629493849385
183,1,1355,3836631968213654
162,0,89,3836658761961130
50,0,33,3836534233220793
598,0,226,3836536304994044
189,0,36,3836660510889431
776,0,326,3836558576325086
62,0,27,3836661597622981
67,0,22,3836602214775622
438,0,66,3836662964873720
37,0,13,3836609474075723
127,0,1229,3836674742557148
547,0,363,3836612037682176
253,0,130,3836611739324711
99,0,129,3836584971975035
406,0,33,3836564113637825
88,0,15,3836691007971060
48,0,95,3836802525950477
28,0,23,3836744627872305
134,0,25,3836743952100397
751,3,1975,3836734406107797
238,0,186,3836906003773077
187,1,7998,3836711899881801
813,0,235,3836331614810220
813,0,235,3836331866466574
42,1,3,3834167739680399
292,0,519,3836165641620892
344,0,318,3835923609892670
77,0,143,3817785236954154
74,0,39,3814976962045362
1972,0,101,3814331919289810
961,0,1496,3836376099592920
113,0,100,3836360169413304
141,0,159,3836181630272492
373,0,96,3836175712041731
486,0,406,3836050256766107
2887,0,2708,3836342276762980
324,0,273,3836312051979869
205,1,91,3836029910346835
1769,0,1566,3836304049731572
89,0,44,3836404667088401
761,0,106,3836220302312215
1171,0,703,3835881238979912
64,0,26,3833770367441710
626,0,15,3835574462576576
1955,0,4383,3833432096599555
252,0,304,3836244557770190
645,115,118900,3833642050186449
2968,0,1287,3835920887332643
2968,0,1287,3835920547582736
41,0,128,3835910011847861
312,0,175,3835854562947883
45,0,21,3835838142002670
420,0,429,3835540006953660
266,0,138,3835954060438184
482,0,76,3836007743105790
59,0,17,3836011606192233
668,0,106,3836011253938308
224,0,229,3836010972479266
859,0,160,3835946401478725
129,0,111,3829481397407874
2028,95,2529,3835763366545346
342,0,114,3835887886644962
219,0,370,3835849307079843
65,0,14,3835849148049806
66,1,188,3835803539525928
24,0,38,3835662048339697
261,0,168,3835519862044335
1110,0,790,3835447509794231
6,0,4,3835429118270889
827,1,755,3835521715846816
1767,0,357,3835423258687512
1371,1,423,3825975256905909
217,0,12,3815131752911608
523,0,561,3835554624309086
277,0,709,3835629882695987
228,0,278,3833636531137183
65,0,30,3835302131145395
259,1,83,3835290235650103
169,0,64,3835278135580450
393,0,59,3835230316427127
218,0,123,3835499405794494
23,0,13,3835458041696736
67,0,900,3834862698181397
93,1,28,3835121512114053
956,0,93,3835242043368869
205,0,83,3835284792056118
487,6,26522,3834862396354088
35,0,9,3834842523621432
178,0,30,3834910551150727
178,0,30,3834910513053227
178,0,30,3834910215704733
178,0,30,3834909959789121
178,0,30,3834911230715629
178,0,30,3834909695489500
178,0,30,3834909582374010
178,0,30,3834911155122747
178,0,30,3834910991599535
178,0,30,3834910823559490
178,0,30,3834909552976317
1,0,23,3834880129697773
175,0,8,3834867219922911
66,0,42,3834839839269424
42,0,45,3835076129737152
240,0,266,3834814438801114
418,0,61,3834790945499887
158,0,15,3835055850282578
31,0,44,3834787418321695
78,0,13,3834779147766498
164,0,328,3834936157262965
138,0,182,3834771098984364
129,0,1135,3835082429263789
234,0,37,3831120770579011
329,1,427,3826926248711498
186,0,127,3815677309719323
451,1,212,3807677991741746
104,0,16,3803557365218705
375,0,214,3834515913108402
221,0,1195,3834705848093793
142,0,29,3834697383678830
1998,204,205226,3832600877175333
180,0,233,3831870045679897
200,0,66,3832054980606456
64,0,133,3831945756936626
307,0,226,3832690564677311
3,111,1291,3832589217756243
149,1,183,3834495675725759
426,0,90,3832581910608790
187,0,56,3834542685412441
55,0,6,3834536599660417
158,0,41,3834483629378212
779,0,473,3834339685066881
224,1,225,3834324925737115
25,1,6,3834185720943491
180,0,221,3833688460437343
235,0,85,3834078312980569
1162,0,204,3833461238595959
85,0,18,3833949816345089
309,0,101,3833749160789003
1632,2,1445,3833967042368338
1480,0,412,3833992459911393
290,0,676,3833475755038823
305,0,129,3833333442570390
112,0,13,3830234212467401
264,20,55787,3832903031328051
954,1,1238,3832601029043794
261,0,188,3834371078964689
83,3,75,3834327370051015
782,0,2418,3833809604823368
252,0,85,3833772493042970
219,0,38,3834007425174995
44,0,1,3834006686930036
593,0,391,3833415939551142
44,1,1,3834006250776494
160,0,18,3833400412369405
87,0,35,3833838004298464
69,0,3,3834174408614470
184,0,163,3833833562691310
656,0,322,3834156746523750
390,0,598,3833832417742091
656,0,322,3834156570171993
86,0,29,3834140766122129
122,0,470,3833825761610511
162,0,691,3833813186772748
160,0,42,3834097321510682
61,0,15,3834008535899083
171,0,181,3833961841377756
268,0,115,3834068653413544
148,0,38,3834054375900788
8,0,0,3834022797043827
356,0,129,3834021954038025
324,1,583,3834017684366041
28,0,130,3833989347632034
93,0,60,3833880748927993
132,0,20,3834052052526308
217,0,54,3833786896774080
1785,2,664,3834044230358714
373,0,38,3833786368785830
254,0,267,3834036776835300
1966,0,483,3833755729102253
242,0,184,3834034045655601
171,0,77,3833846376683288
56,0,52,3833844900017066
516,0,210,3826610920903313
159,0,77,3833805636885928
1054,1,5950,3833804374612066
260,0,290,3833618181213912
37,0,17,3833683498918070
55,0,30,3833615266299366
145,0,180,3833666931401431
103,0,267,3833666624689836
271,0,212,3833672107456708
1,0,0,3833712934634487
110,0,579,3833655308910246
215,0,281,3833703459844086
158,1,272,3833672102924369
515,0,32,3833652750738456
92,0,32,3833700246876998
705,2,473,3833702553388856
1515,0,399,3833667552312743
269,0,297,3833698745165019
124,0,7,3833735269357485
276,0,85,3833324051402611
989,1,45435,3833722065648037
139,0,825,3833695985616625
198,1,270,3833273622829335
386,0,76,3833721993741385
202,0,46,3833688376762885
123,1,980,3833719586816714
202,0,46,3833687437420159
242,1,90,3833257282467333
290,0,80,3833718894953542
62,0,2,3833645247128680
80,0,82,3833641929337157
131,0,84,3833619518686373
180,0,53,3833686375667367
