0,1,2,3,4,5,6,7
0.0,-0.6320383619220035,0.03921250931111823,-0.8735927966003953,-0.9146524581162192,-0.977713117761211,-0.9994024078113709,-1.0
0.6320383619220035,0.0,-0.15884807045501198,-0.8118191085017289,-0.958479083419682,-0.9656602532094112,-0.9955673945019042,-1.0
-0.03921250931111823,0.15884807045501198,0.0,-0.8051040249975411,-0.9505735658973988,-0.9915243501644376,-0.998771086595052,-0.9998431429997248
0.8735927966003953,0.8118191085017289,0.8051040249975411,0.0,-0.697265966635451,-0.9524005038163398,-0.9851601553247774,-0.9998439025877078
0.9146524581162192,0.958479083419682,0.9505735658973988,0.697265966635451,0.0,-0.5142228265302674,-0.878088390621977,-0.9977659912224266
0.977713117761211,0.9656602532094112,0.9915243501644376,0.9524005038163398,0.5142228265302674,0.0,-0.7280574275256074,-0.9995447432607596
0.9994024078113709,0.9955673945019042,0.998771086595052,0.9851601553247774,0.878088390621977,0.7280574275256074,0.0,-0.7886746577827305
1.0,1.0,0.9998431429997248,0.9998439025877078,0.9977659912224266,0.9995447432607596,0.7886746577827305,0.0
